date,open,high,low,close
1/3/2012,73.730003,74.480003,73.629997,74.220001
1/4/2012,74.290001,74.370003,73.82,74.269997
1/5/2012,72.809998,73.150002,72.510002,72.959999
1/6/2012,73.610001,73.970001,73.099998,73.760002
1/9/2012,73.800003,73.980003,73.5,73.980003
1/10/2012,74.440002,74.519997,74.019997,74.339996
1/11/2012,71.870003,72.029999,71.07,71.709999
1/12/2012,70.080002,70.290001,69.529999,69.940002
1/13/2012,68.959999,69.25,68.360001,69.209999
1/17/2012,70.040001,70.239998,69.360001,69.639999
1/18/2012,69.540001,70.449997,69.440002,70.349998
1/19/2012,70.230003,71.029999,70.199997,71.019997
1/20/2012,70.07,70.5,69.830002,70.419998
1/23/2012,71.339996,72.099998,71.260002,72.019997
1/24/2012,71.800003,72.169998,71.669998,72.129997
1/25/2012,70.970001,72,70.400002,71.910004
1/26/2012,71.889999,72.029999,71.379997,71.540001
1/27/2012,70.800003,71.07,70.260002,70.260002
1/30/2012,70.029999,70.919998,69.739998,70.919998
1/31/2012,71.379997,71.43,70.599998,71.360001
2/1/2012,71.239998,72.419998,71.199997,72.230003
2/2/2012,71.68,72.209999,71.580002,71.739998
2/3/2012,71.029999,72.650002,71,72.480003
2/6/2012,71.489998,71.889999,71.309998,71.690002
2/7/2012,72.019997,72.900002,71.739998,72.760002
2/8/2012,72.620003,72.93,72.349998,72.540001
2/9/2012,72.970001,73.25,72.699997,72.779999
2/10/2012,71.860001,72.309998,71.68,72.050003
2/13/2012,72.989998,73.040001,72.610001,72.900002
2/14/2012,73.190002,73.260002,72.489998,72.989998
2/15/2012,72.480003,72.589996,71.900002,71.959999
2/16/2012,72.150002,73.169998,72.07,73.040001
2/17/2012,72.919998,73.209999,72.660004,72.870003
2/21/2012,72.599998,73.370003,72.599998,72.900002
2/22/2012,72.529999,73,72.440002,72.809998
2/23/2012,73.290001,73.839996,72.910004,73.709999
2/24/2012,73.919998,74.080002,73.449997,73.540001
2/27/2012,72.93,73.68,72.870003,73.339996
2/28/2012,73.199997,73.959999,73.18,73.790001
2/29/2012,73.900002,74.089996,72.949997,73.089996
3/1/2012,72.949997,73.75,72.919998,73.620003
3/2/2012,72.900002,73,72.510002,72.75
