date,open,high,low,close
1/2/2008,84.660004,84.980003,83.68,84.07
1/3/2008,85.900002,86,84.07,85.870003
1/4/2008,86.32,86.32,84.089996,84.129997
1/7/2008,86.330002,86.410004,85.379997,86.199997
1/8/2008,85.209999,85.239998,82.959999,83.099998
1/9/2008,83.449997,84.620003,83.290001,84.25
1/10/2008,82.989998,83.940002,82.510002,83.360001
1/11/2008,82.559998,82.580002,81.300003,81.599998
1/14/2008,82.910004,82.919998,81.919998,82.400002
1/15/2008,80.989998,81.18,79.900002,80.239998
1/16/2008,79.589996,79.879997,77.379997,77.510002
1/17/2008,77.959999,78.690002,75.739998,75.75
1/18/2008,76.029999,76.629997,74.419998,75.260002
1/22/2008,69.18,73.449997,69.099998,72.879997
1/23/2008,67.809998,70.260002,66.82,69.949997
1/24/2008,72.209999,73.239998,71.32,73.18
1/25/2008,74.610001,74.739998,71.529999,71.849998
1/28/2008,71.559998,73.010002,70.800003,72.75
1/29/2008,71.730003,72.150002,70.870003,71.730003
1/30/2008,71.470001,72.589996,70.760002,71
1/31/2008,69.290001,71.889999,69.080002,71.410004
2/1/2008,70.330002,71.839996,70.129997,71.660004
2/4/2008,71.639999,72.220001,71.410004,71.519997
2/5/2008,70.919998,70.919998,68.739998,68.849998
2/6/2008,69.599998,69.660004,68.300003,68.349998
2/7/2008,67.25,67.769997,66.75,67.129997
2/8/2008,67,67.779999,66.760002,67.529999
2/11/2008,67.779999,68.010002,66.790001,67.720001
2/12/2008,69.209999,70.559998,69.129997,69.660004
2/13/2008,70.349998,71.32,70.080002,71.089996
2/14/2008,70.919998,71.510002,70.529999,70.580002
2/15/2008,69.419998,69.809998,68.860001,69.739998
2/19/2008,71.419998,71.82,70.910004,71.120003
2/20/2008,69.879997,71.239998,69.510002,70.889999
2/21/2008,71.379997,71.540001,70.459999,70.699997
2/22/2008,71.610001,72.489998,70.769997,72.470001
2/25/2008,72.349998,73.18,71.82,72.900002
2/26/2008,71.900002,73.400002,71.82,73.25
2/27/2008,72.699997,73.790001,72.57,73.260002
2/28/2008,72.599998,73.660004,72.559998,73.279999
2/29/2008,72.370003,72.440002,71.290001,71.449997
3/3/2008,70.910004,71.5,69.489998,70.419998
3/4/2008,69.260002,69.389999,68.260002,69.059998
3/5/2008,69.5,70.940002,69.300003,70.760002
3/6/2008,70.339996,70.580002,68.900002,69.120003
3/7/2008,68.589996,69.160004,67.989998,68.620003
3/10/2008,69.540001,70.120003,68.410004,69.029999
3/11/2008,70.07,70.370003,69.010002,70.040001
3/12/2008,70.449997,70.970001,70.139999,70.580002
3/13/2008,70.080002,70.790001,69.75,70.739998
3/14/2008,70.379997,70.599998,68.940002,69.910004
3/17/2008,68.029999,69.080002,67.339996,68.199997
3/18/2008,68.690002,69.949997,68.580002,69.669998
3/19/2008,68.550003,68.919998,66.349998,66.5
3/20/2008,65.709999,65.860001,64.889999,65.68
3/24/2008,65.699997,67.339996,65.589996,66.599998
3/25/2008,67.169998,67.550003,66.529999,67.220001
3/26/2008,67.110001,68.540001,67.010002,68.540001
3/27/2008,69.349998,69.349998,67.800003,68.260002
3/28/2008,68.139999,68.610001,67.599998,67.75
3/31/2008,69.040001,69.43,68.510002,68.980003
4/1/2008,68.309998,69.949997,68.290001,69.900002
4/2/2008,68.830002,70.68,68.760002,70.220001
4/3/2008,70.709999,71.339996,70.519997,71.080002
4/4/2008,71.269997,71.989998,71.239998,71.690002
4/7/2008,72.5,72.769997,71.989998,72.129997
4/8/2008,72.5,73,72.139999,72.849998
4/9/2008,73.410004,73.93,73.169998,73.57
4/10/2008,73.209999,73.599998,72.480003,72.959999
4/11/2008,72.739998,73.150002,72.330002,72.709999
4/14/2008,73.220001,73.82,72.739998,73.400002
4/15/2008,73.610001,74.050003,73.050003,73.809998
4/16/2008,74.980003,76.239998,74.860001,76.239998
4/17/2008,74.769997,75.809998,74.760002,75.669998
4/18/2008,76.059998,76.470001,75.419998,76.389999
4/21/2008,76.910004,77.32,76.410004,76.919998
4/22/2008,76.440002,76.900002,76.260002,76.459999
4/23/2008,77.300003,78.400002,76.730003,77.769997
4/24/2008,76.32,76.5,75.599998,75.860001
4/25/2008,76.669998,77.239998,76.089996,77.230003
4/28/2008,77.279999,77.540001,76.709999,76.720001
4/29/2008,80.589996,80.790001,80.050003,80.190002
4/30/2008,80.760002,80.839996,79.779999,80.309998
5/1/2008,79.580002,80.139999,78.699997,79.709999
5/2/2008,79.860001,80.349998,79.580002,80.18
5/5/2008,80,80.519997,79.940002,80.43
5/6/2008,79.75,81.309998,79.739998,81.190002
5/7/2008,80.730003,81.18,80.300003,80.68
5/8/2008,80.57,80.57,79.93,80.370003
5/9/2008,79.940002,80.589996,79.32,80.400002
5/12/2008,80.889999,81.230003,80.220001,81.120003
5/13/2008,79.730003,80.190002,79.279999,80.050003
5/14/2008,79.93,80.330002,79.300003,79.349998
5/15/2008,80.410004,80.580002,79.480003,80.25
5/16/2008,82.169998,83.309998,82,83.309998
5/19/2008,84.919998,85.389999,84.360001,84.760002
5/20/2008,85.129997,85.32,84.349998,85.18
5/21/2008,87.949997,88.730003,87.010002,87.32
5/22/2008,87.559998,87.739998,86.029999,86.440002
5/23/2008,86.870003,86.870003,85.660004,86.160004
5/27/2008,85.769997,85.839996,84.900002,85.07
5/28/2008,85.199997,86.389999,84.879997,86.339996
5/29/2008,86.32,86.980003,85.57,85.860001
5/30/2008,85.279999,85.699997,85.019997,85.489998
6/2/2008,83.629997,84.459999,83.279999,83.699997
6/3/2008,83.410004,83.790001,82.349998,82.419998
6/4/2008,81.029999,81.5,79.82,79.889999
6/5/2008,81.360001,83.160004,81.300003,83.019997
6/6/2008,83.459999,83.989998,82.389999,82.790001
6/9/2008,84.550003,84.849998,83.669998,84.480003
6/10/2008,82.900002,83.209999,81.199997,81.480003
6/11/2008,83.82,83.82,82.510002,82.699997
6/12/2008,80.93,81.400002,80.5,80.669998
6/13/2008,79.160004,80.449997,79.010002,79.720001
6/16/2008,80.760002,81.32,80.620003,80.989998
6/17/2008,82,82.389999,81.169998,81.599998
6/18/2008,79.900002,80.309998,78.959999,79.489998
6/19/2008,80.25,80.269997,78.330002,78.330002
6/20/2008,78.139999,78.190002,77.050003,77.5
6/23/2008,77.139999,78.459999,77.080002,78.230003
6/24/2008,77.639999,79.459999,77.620003,78.330002
6/25/2008,79.18,79.849998,78.019997,79.349998
6/26/2008,80.120003,80.360001,78.769997,79.449997
6/27/2008,80.339996,80.879997,79.800003,80.059998
6/30/2008,81.910004,82.650002,81.699997,81.709999
7/1/2008,81.080002,81.18,79.419998,80.25
7/2/2008,80.639999,80.970001,78.150002,78.209999
7/3/2008,78.93,79.269997,77.980003,78.889999
7/7/2008,79.489998,80.709999,78.110001,78.949997
7/8/2008,79.029999,79.25,78.25,79.050003
7/9/2008,78.370003,79.18,77.349998,77.639999
7/10/2008,76.940002,77.550003,76.080002,77.300003
7/11/2008,78.029999,78.32,76.699997,77.559998
7/14/2008,76.769997,76.970001,76,76.230003
7/15/2008,76.349998,76.550003,74.080002,74.080002
7/16/2008,72.690002,73.059998,71.510002,72.68
7/17/2008,73.269997,73.510002,71.629997,72.279999
7/18/2008,72.099998,73,71.919998,72.709999
7/21/2008,73.309998,74.019997,72.790001,73.860001
7/22/2008,74.480003,74.68,73.519997,74.279999
7/23/2008,74.510002,74.669998,72.779999,73.010002
