date,open,high,low,close
1/2/2014,48.43,48.439999,47.889999,47.98
1/3/2014,48.200001,48.290001,47.849998,47.869999
1/6/2014,48.110001,48.240002,47.900002,48
1/7/2014,48.52,48.650002,48.32,48.549999
1/8/2014,48.66,48.82,48.529999,48.73
1/9/2014,49.009998,49.189999,48.77,48.849998
1/10/2014,49.119999,49.200001,48.990002,49.200001
1/13/2014,48.529999,48.880001,48.099998,48.150002
1/14/2014,48.43,48.439999,48.119999,48.34
1/15/2014,48.43,48.48,48.07,48.099998
1/16/2014,48.080002,48.119999,47.799999,47.91
1/17/2014,48.060001,48.470001,48.009998,48.200001
1/21/2014,48.619999,48.689999,48.349998,48.529999
1/22/2014,48.880001,49.16,48.68,49.040001
1/23/2014,48.959999,48.990002,48.43,48.630001
1/24/2014,48.619999,48.639999,47.73,47.75
1/27/2014,47.509998,47.650002,47.060001,47.25
1/28/2014,47.43,47.59,47.32,47.48
1/29/2014,47.07,47.48,46.959999,47.27
1/30/2014,47.619999,47.619999,47.130001,47.41
1/31/2014,46.68,47.23,46.619999,46.889999
2/3/2014,46.73,46.869999,46.009998,46.110001
2/4/2014,45.970001,46.59,45.93,46.27
2/5/2014,46.220001,46.34,45.830002,46.040001
2/6/2014,46.580002,47.360001,46.5,47.32
2/7/2014,47.23,47.650002,47.209999,47.610001
2/10/2014,47.34,47.5,47.240002,47.5
2/11/2014,48.02,48.740002,47.939999,48.610001
2/12/2014,48.580002,48.599998,48.220001,48.380001
2/13/2014,48.139999,48.580002,48.080002,48.450001
2/14/2014,48.529999,48.959999,48.470001,48.810001
2/18/2014,49.34,49.630001,49.259998,49.41
2/19/2014,49.299999,49.700001,49.200001,49.330002
2/20/2014,49.73,49.959999,49.610001,49.860001
2/21/2014,50.02,50.200001,49.759998,49.810001
2/24/2014,50,50.59,49.959999,50.27
2/25/2014,50.73,51.02,50.43,50.669998
2/26/2014,50.619999,50.720001,50.27,50.419998
2/27/2014,50.380001,50.549999,50.130001,50.41
2/28/2014,50.27,50.889999,50.27,50.610001
3/3/2014,49.389999,49.869999,48.889999,49
3/4/2014,49.279999,49.439999,49.029999,49.34
3/5/2014,48.900002,49.169998,48.650002,48.82
3/6/2014,48.630001,48.950001,48.619999,48.790001
3/7/2014,48.529999,48.59,48.150002,48.43
3/10/2014,48.220001,48.450001,48.130001,48.439999
3/11/2014,48.41,48.650002,48.110001,48.220001
3/12/2014,48.099998,48.32,48.029999,48.209999
3/13/2014,48.369999,48.380001,47.52,47.59
3/14/2014,47.52,47.810001,47.52,47.689999
3/17/2014,47.470001,47.869999,47.330002,47.66
3/18/2014,47.470001,47.720001,47.380001,47.560001
3/19/2014,47.549999,47.779999,47.16,47.32
3/20/2014,46.419998,46.68,46.290001,46.52
3/21/2014,46.48,46.93,46.360001,46.509998
3/24/2014,46.790001,46.849998,46.349998,46.700001
3/25/2014,46.52,47.139999,46.52,47.009998
3/26/2014,47.599998,47.66,46.970001,46.970001
3/27/2014,47.18,47.630001,47.080002,47.57
3/28/2014,47.900002,48.48,47.830002,48.369999
3/31/2014,48.400002,48.43,47.970001,48.099998
4/1/2014,48.310001,48.490002,48.27,48.439999
