date,open,high,low,close
1/4/2016,45.41,45.919998,44.790001,45.830002
1/5/2016,45.5,45.619999,44.880001,45.610001
1/6/2016,43.93,44.439999,43.830002,44.02
1/7/2016,42.099998,43.23,42.029999,42.119999
1/8/2016,41.450001,41.540001,40.27,40.380001
1/11/2016,40.48,40.52,39.720001,40.040001
1/12/2016,40.389999,40.490002,39.139999,39.93
1/13/2016,40.43,40.639999,38.799999,38.939999
1/14/2016,39.939999,41.630001,39.540001,41.349998
1/15/2016,39.23,39.759998,38.790001,39.150002
1/19/2016,39.57,39.68,38.130001,38.490002
1/20/2016,36.950001,37.189999,35.799999,36.869999
1/21/2016,36.75,38.43,36.529999,38.189999
1/22/2016,40.330002,40.57,39.720001,40.43
1/25/2016,39.639999,40.41,39.380001,39.509998
1/26/2016,40.689999,41.560001,40.130001,41.25
1/27/2016,40.779999,42.509998,40.630001,41.799999
1/28/2016,43.880001,43.900002,42.779999,43.330002
1/29/2016,42.830002,43.93,42.75,43.93
2/1/2016,43.02,43.630001,42.59,43.380001
2/2/2016,41.43,41.650002,41.049999,41.52
2/3/2016,42.490002,43.150002,41.259998,43
2/4/2016,44.790001,45.330002,44.330002,44.549999
2/5/2016,44.91,45.25,44.279999,44.68
2/8/2016,44.080002,44.650002,43.540001,44.5
2/9/2016,43.02,43.279999,42.25,42.639999
2/10/2016,42.279999,43.169998,42.02,42.299999
2/11/2016,41.970001,42.740002,41.610001,42.48
2/12/2016,43.380001,44.400002,43.16,44.080002
2/16/2016,45.200001,45.490002,44.419998,45.400002
2/17/2016,44.709999,46.380001,44.709999,46.110001
2/18/2016,46.439999,46.5,45.610001,45.759998
2/19/2016,44.959999,45.27,44.470001,45.27
2/22/2016,45.720001,46.330002,45.650002,46.209999
2/23/2016,45.32,45.619999,44.209999,44.330002
2/24/2016,42.98,44.27,42.849998,44.25
2/25/2016,45.099998,45.279999,44.209999,45.060001
2/26/2016,45.779999,45.91,45.419998,45.529999
2/29/2016,45.830002,46.060001,45.419998,45.48
3/1/2016,46.02,46.5,45.580002,46.439999
3/2/2016,46.049999,47.110001,45.82,47.099998
3/3/2016,46.759998,47.700001,46.66,47.599998
3/4/2016,47.279999,48.349998,47.259998,47.990002
3/7/2016,46.759998,48.66,46.709999,48.27
3/8/2016,47.860001,47.889999,46.759998,47.119999
3/9/2016,47.48,48.490002,47.169998,48.220001
3/10/2016,47.5,47.77,47.02,47.330002
3/11/2016,47.330002,48.529999,47.330002,48.290001
3/14/2016,47.68,48.259998,47.369999,48.09
3/15/2016,47.240002,47.830002,47.040001,47.799999
3/16/2016,47.84,49.040001,47.84,48.959999
3/17/2016,49.669998,50.32,49.310001,50.09
3/18/2016,49.990002,50.16,49.279999,49.459999
3/21/2016,49,49.299999,48.52,49.049999
3/22/2016,48.09,48.740002,48.02,48.459999
3/23/2016,48.200001,48.32,47.650002,47.700001
3/24/2016,46.93,48.310001,46.77,48.279999
3/28/2016,48.400002,48.439999,47.880001,48.139999
3/29/2016,47.279999,48.060001,47.040001,48.060001
3/30/2016,49.549999,50.02,48.889999,49.09
3/31/2016,48.68,48.970001,48.439999,48.450001
4/1/2016,46.93,47.759998,46.849998,47.650002
4/4/2016,47.959999,48.299999,47.650002,47.740002
4/5/2016,46.57,47.02,46.419998,46.720001
4/6/2016,46.75,47.709999,46.59,47.669998
4/7/2016,47.09,47.57,46.919998,47.25
4/8/2016,48.799999,49.470001,48.709999,49.23
4/11/2016,49.57,50.060001,49.509998,49.799999
4/12/2016,49.639999,51.119999,49.599998,50.860001
4/13/2016,51.349998,51.59,50.970001,51.32
4/14/2016,51.509998,52.040001,51.450001,51.700001
4/15/2016,51.860001,51.990002,51.509998,51.720001
4/18/2016,50.439999,52.099998,50.400002,51.900002
4/19/2016,51.560001,52.540001,51.52,52.349998
4/20/2016,52.02,53.07,51.889999,52.540001
4/21/2016,52.950001,53.110001,52.41,52.630001
