date,open,high,low,close
1/3/2007,70.879997,70.910004,69.559998,69.769997
1/4/2007,69.120003,69.360001,68.489998,68.650002
1/5/2007,67.389999,67.529999,66.830002,67.389999
1/8/2007,67.260002,67.449997,66.489998,66.800003
1/9/2007,66.309998,66.779999,66.059998,66.529999
1/10/2007,66.32,66.629997,65.889999,65.970001
1/11/2007,66.059998,67.220001,66.019997,66.279999
1/12/2007,66.57,67.849998,66.57,67.809998
1/16/2007,67.959999,68.190002,67.290001,67.480003
1/17/2007,67.239998,68.239998,67.239998,68.239998
1/18/2007,68.519997,68.720001,67.849998,68.110001
1/19/2007,67.980003,68.800003,67.910004,68.800003
1/22/2007,68.68,68.739998,67.699997,67.919998
1/23/2007,68.309998,69.279999,68.230003,69.18
1/24/2007,69.18,69.300003,68.639999,69.300003
1/25/2007,68.470001,68.529999,67.809998,67.809998
1/26/2007,68.129997,68.349998,67.730003,68.199997
1/29/2007,67.879997,68.080002,67.470001,67.550003
1/30/2007,67.790001,68.599998,67.709999,68.400002
1/31/2007,67.300003,68.32,67.059998,68.25
2/1/2007,69.18,69.599998,69,69.480003
2/2/2007,68.18,68.25,67.68,68.019997
2/5/2007,68.190002,68.389999,67.889999,68.389999
2/6/2007,68.139999,68.360001,67.900002,68.330002
2/7/2007,68.040001,68.07,67.169998,67.32
2/8/2007,66.879997,67.839996,66.720001,67.739998
2/9/2007,66.790001,67.050003,66.5,66.529999
2/12/2007,66.220001,66.400002,65.970001,66.300003
2/13/2007,66.389999,67.110001,66.370003,66.949997
2/14/2007,67.040001,67.379997,66.809998,66.849998
2/15/2007,66.959999,67.190002,66.650002,67.129997
2/16/2007,66.709999,66.809998,66.43,66.589996
2/20/2007,65.879997,65.980003,65.599998,65.769997
2/21/2007,65.760002,66.129997,65.449997,65.989998
2/22/2007,66.220001,66.699997,66.080002,66.599998
2/23/2007,66.830002,67.160004,66.82,67.059998
2/26/2007,67.739998,67.82,66.690002,67.169998
2/27/2007,67.040001,67.5,65.300003,65.919998
2/28/2007,66.639999,66.75,64.849998,65.010002
3/1/2007,64.629997,65.949997,64.120003,65.699997
3/2/2007,64.68,64.93,64.050003,64.199997
3/5/2007,62.709999,63.669998,62.709999,63.080002
3/6/2007,63.970001,64.660004,63.790001,64.389999
3/7/2007,64.160004,65.519997,64.139999,65.260002
3/8/2007,65.449997,65.5,64.940002,65.050003
3/9/2007,65.019997,65.440002,64.769997,65.120003
3/12/2007,64.82,65.089996,64.709999,64.970001
3/13/2007,64.410004,65.019997,63.779999,63.779999
3/14/2007,63.959999,64.330002,63.400002,64.290001
3/15/2007,63.209999,64.290001,63.040001,63.900002
3/16/2007,63.759998,63.93,63.389999,63.450001
3/19/2007,63.599998,64.290001,63.389999,63.889999
3/20/2007,63.419998,64.300003,63.400002,64.199997
3/21/2007,64.489998,65.5,64.150002,65.330002
3/22/2007,65,65.900002,64.809998,65.290001
3/23/2007,65.82,66.330002,65.760002,66.089996
3/26/2007,66.949997,66.980003,66.050003,66.550003
3/27/2007,66.230003,66.800003,66.220001,66.610001
3/28/2007,67.220001,67.480003,66.510002,66.730003
3/29/2007,67.279999,67.599998,67.169998,67.269997
3/30/2007,66.790001,66.940002,66.169998,66.300003
4/2/2007,66.989998,67.07,66.449997,66.839996
4/3/2007,66.699997,66.849998,66.400002,66.599998
4/4/2007,66.269997,66.480003,66.150002,66.440002
4/5/2007,66.599998,67.120003,66.57,67.040001
4/9/2007,65.150002,67.25,65.150002,66.599998
4/10/2007,66.599998,66.889999,66.540001,66.660004
4/11/2007,67.25,67.389999,66.800003,66.940002
4/12/2007,67.269997,67.879997,67.139999,67.879997
4/13/2007,68.779999,69.120003,68.470001,69.120003
4/16/2007,69.339996,69.5,69.040001,69.349998
4/17/2007,69.720001,70.080002,69.379997,69.589996
4/18/2007,69.68,69.919998,69.519997,69.709999
4/19/2007,69.269997,69.889999,69.199997,69.440002
4/20/2007,69.830002,70.239998,69.800003,70.239998
4/23/2007,69.970001,70.43,69.839996,69.900002
4/24/2007,70.059998,70.139999,69.269997,69.5
4/25/2007,70.190002,70.690002,69.93,70.559998
4/26/2007,70.019997,70.370003,69.660004,70.050003
4/27/2007,69.730003,70.199997,69.279999,70.110001
4/30/2007,70.040001,70.290001,69.209999,69.349998
5/1/2007,69.760002,69.93,69.25,69.470001
5/2/2007,70.239998,70.970001,70.230003,70.690002
5/3/2007,71.800003,71.839996,71.339996,71.449997
5/4/2007,72.379997,72.940002,72.010002,72.220001
5/7/2007,71.940002,72.239998,71.800003,72
5/8/2007,71.529999,71.989998,71.169998,71.989998
5/9/2007,71.029999,71.199997,70.419998,71.07
5/10/2007,70.389999,70.510002,69.139999,69.139999
5/11/2007,69.43,70.220001,69.300003,70.099998
5/14/2007,70,70.599998,69.959999,70.5
5/15/2007,70.260002,70.82,70.059998,70.239998
5/16/2007,70.889999,70.949997,69.900002,70.510002
5/17/2007,71.550003,72.900002,71.43,72.709999
5/18/2007,73.919998,74.550003,73.900002,74.279999
5/21/2007,75.150002,75.489998,74.620003,74.839996
5/22/2007,75.25,75.360001,74.400002,74.519997
5/23/2007,75.120003,75.57,74.75,74.839996
5/24/2007,75.410004,75.690002,74.089996,74.290001
5/25/2007,74.580002,75,74.43,74.989998
5/29/2007,74.269997,74.480003,73.690002,73.779999
5/30/2007,72.959999,74.089996,72.919998,73.970001
5/31/2007,74.209999,74.769997,74.07,74.300003
6/1/2007,74.879997,75.489998,74.839996,75.400002
6/4/2007,75.910004,76.559998,75.879997,76.519997
6/5/2007,76.5,77.220001,76.290001,76.699997
6/6/2007,76.830002,76.860001,75.900002,76.209999
6/7/2007,76.050003,76.959999,75.470001,75.75
6/8/2007,76.559998,77.099998,76.139999,77.099998
6/11/2007,76.010002,76.769997,75.82,76.120003
6/12/2007,75.739998,75.900002,74.800003,74.900002
6/13/2007,75.120003,75.839996,75.050003,75.760002
6/14/2007,76.129997,77.510002,76.120003,77.510002
6/15/2007,78.610001,79.25,78.449997,79.139999
6/18/2007,79.260002,79.480003,78.980003,79.360001
6/19/2007,79.900002,79.919998,79.199997,79.379997
6/20/2007,79.940002,80,78.18,78.379997
6/21/2007,79.470001,79.919998,79.019997,79.800003
6/22/2007,79.400002,79.660004,78.349998,78.760002
6/25/2007,79.059998,79.580002,78.57,78.919998
6/26/2007,79.410004,79.489998,78.089996,78.480003
6/27/2007,78.400002,78.889999,77.919998,78.860001
6/28/2007,79.889999,80.410004,79.800003,80.139999
6/29/2007,81.389999,81.620003,80.709999,81.199997
7/2/2007,82.830002,83.529999,82.800003,83.389999
7/3/2007,83.910004,84.18,83.699997,83.949997
7/5/2007,83.629997,83.699997,82.389999,82.889999
7/6/2007,84.800003,85.290001,84.349998,85.18
7/9/2007,84.790001,85.480003,84.769997,85.339996
