date,open,high,low,close
1/2/2009,47,48.619999,46.959999,48.450001
1/5/2009,48.25,49.830002,48.25,49.029999
1/6/2009,48.889999,49.720001,48.52,49.049999
1/7/2009,47.959999,48.23,47.150002,47.459999
1/8/2009,48.299999,48.869999,47.380001,48.810001
1/9/2009,47.869999,47.900002,46.860001,47.130001
1/12/2009,45.950001,46.209999,45.290001,45.700001
1/13/2009,44.369999,45.369999,44.369999,45.220001
1/14/2009,43.470001,43.75,42.110001,43.189999
1/15/2009,43.25,43.68,42,43.5
1/16/2009,44.830002,44.880001,43.07,44.209999
1/20/2009,41.84,42.400002,41.099998,41.27
1/21/2009,40,42.150002,39.950001,42.09
1/22/2009,40.66,42.049999,40.5,41.439999
1/23/2009,39.310001,41.099998,38.919998,40.779999
1/26/2009,41.59,42.990002,41.41,42.700001
1/27/2009,42.77,43.549999,42.169998,43.060001
1/28/2009,44.139999,44.290001,43.119999,43.450001
1/29/2009,42.630001,43.099998,42.18,42.439999
1/30/2009,42.950001,43.200001,42.259998,42.470001
2/2/2009,41.169998,41.779999,41.09,41.57
2/3/2009,40.98,42.5,40.150002,42.290001
2/4/2009,43.490002,44.119999,42.599998,42.990002
2/5/2009,43.220001,44.470001,42.759998,44.25
2/6/2009,44.41,45.91,44.349998,45.540001
2/9/2009,45.93,46.07,45.16,45.459999
2/10/2009,45.139999,45.68,43.110001,43.470001
2/11/2009,44.130001,44.299999,43.139999,43.630001
2/12/2009,42.830002,44.349998,42.369999,44.34
2/13/2009,44.209999,44.490002,43.599998,43.849998
2/17/2009,42.049999,42.5,41.529999,42.02
2/18/2009,40.66,40.93,39.91,40.720001
2/19/2009,41.75,42.060001,40.919998,41.049999
2/20/2009,39.540001,40.459999,39.450001,40.099998
2/23/2009,40.5,40.52,38.529999,38.650002
2/24/2009,39.18,40.25,38.5,40.07
2/25/2009,39.709999,40.57,39.110001,39.93
2/26/2009,39.380001,40.119999,38.900002,39
2/27/2009,37.959999,39.220001,37.830002,38.360001
3/2/2009,36.919998,37.23,35.099998,35.150002
3/3/2009,35.060001,35.119999,33.700001,34.139999
3/4/2009,35.34,36.23,35,35.82
3/5/2009,35.389999,35.59,34.060001,34.540001
3/6/2009,36.119999,36.419998,34.450001,35.32
3/9/2009,35.080002,36.43,34.990002,36.18
3/10/2009,36.259998,37.75,36.25,37.23
3/11/2009,37.450001,37.740002,36.68,37.209999
3/12/2009,37.560001,38.290001,36.959999,38.240002
3/13/2009,38.610001,38.73,37.639999,38.290001
3/16/2009,38.299999,39.290001,38.009998,38.419998
3/17/2009,37.889999,39.369999,37.759998,39.349998
3/18/2009,38.720001,40.209999,38.130001,39.950001
3/19/2009,40.98,41.029999,40.07,40.209999
3/20/2009,40.380001,40.549999,39.389999,39.400002
3/23/2009,40.689999,41.950001,40.549999,41.900002
3/24/2009,41.349998,41.950001,40.900002,41.290001
3/25/2009,41.52,42.220001,40.700001,41.450001
3/26/2009,42.029999,42.27,41.299999,41.720001
3/27/2009,41,41.23,40.73,40.91
3/30/2009,39.52,39.639999,38.950001,39.43
3/31/2009,40.27,40.830002,39.830002,40.099998
4/1/2009,39.25,40.59,39.099998,40.419998
4/2/2009,41.16,42.150002,41.09,41.639999
4/3/2009,41.110001,41.57,40.439999,41.330002
4/6/2009,40.110001,40.84,40.02,40.709999
4/7/2009,39.509998,39.950001,39.169998,39.639999
4/8/2009,38.880001,39.77,38.5,39.599998
4/9/2009,39.41,40.009998,39.060001,40.009998
4/13/2009,39.580002,40.23,39.25,39.919998
4/14/2009,38.689999,39.75,38.689999,39.189999
4/15/2009,38.990002,39.349998,38.599998,39.330002
4/16/2009,39.43,40.200001,39.259998,40.009998
4/17/2009,40,40.349998,39.720001,40.130001
4/20/2009,39.709999,39.740002,38.700001,38.900002
4/21/2009,38.580002,39.98,38.540001,39.77
4/22/2009,39.07,39.919998,39,39.110001
